participant_id,trial_id,group,complexity,true_condition,ai_diagnosis,user_decision,ai_correct,user_correct,confidence,uncertainty,misunderstanding_detected,misunderstanding_type,intervention_type,helpfulness,understanding_improved,mental_model_accuracy,decision_time,confusion_level
treatment_novice_2,7,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7605604644562164,medium,False,,none,0.0,False,0.5389009392963849,10.356030015262109,2.7874999840513537
treatment_novice_3,62,treatment,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.5842037658052743,high,True,prolonged_hesitation,simplified_explanation,9.651008070831667,True,0.1970601190942995,67.73364101653235,6.9619757152228114
treatment_novice_3,17,treatment,medium,Asthma,Asthma,Asthma,True,True,0.5947433478000298,high,True,prolonged_hesitation,simplified_explanation,8.700331371140422,True,0.2248019108609923,68.09654019627459,5.768957716200829
treatment_novice_3,12,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7774612014523714,medium,False,,none,0.0,False,0.2248019108609923,38.96285473495311,3.8698296292623446
treatment_novice_3,37,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6657146469277943,medium,True,prolonged_hesitation,analogies,8.655852421608948,True,0.24592705776174595,74.84906304507922,4.661998730649318
treatment_novice_3,21,treatment,medium,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.808772732357228,low,True,repeated_queries,analogies,8.737782101500041,True,0.2652782515107885,41.61140501117722,3.9530900339045454
treatment_novice_3,45,treatment,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7564724930388782,medium,True,repeated_queries,analogies,8.031565422600593,True,0.2814968812032464,67.61404396905625,4.331902982195631
treatment_novice_3,41,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.649268452756431,high,True,ignoring_uncertainty,contrastive_explanation,7.000169715478337,True,0.2973225466093029,66.19833498526395,5.851646728790363
treatment_novice_3,50,treatment,complex,Diabetes Type 2,Chronic Kidney Disease,Diabetes Type 2,False,True,0.7170332696475187,medium,True,repeated_queries,simplified_explanation,8.746171383322942,True,0.31382258177609845,61.89852006626192,5.023573277847209
treatment_novice_3,22,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6621671081381202,medium,False,,none,0.0,False,0.31382258177609845,38.81039930693035,3.7302857906697637
treatment_novice_3,30,treatment,medium,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.5823297241862475,high,True,repeated_queries,micro_learning,3.3432444912455,False,0.31532258177609845,53.47123690170578,6.529149209439364
treatment_novice_3,2,treatment,simple,Pneumonia,Pneumonia,Pneumonia,True,True,0.6020950810547798,high,True,ignoring_uncertainty,simplified_explanation,9.019671396004117,True,0.3439044784005116,37.5874984641203,6.393436835817714
treatment_novice_3,42,treatment,complex,Heart Failure,Pneumonia,Pneumonia,False,False,0.5102667246976034,high,True,ignoring_uncertainty,simplified_explanation,8.968591875825002,True,0.36719666218067953,75.22080341134611,5.69616634031604
treatment_novice_3,24,treatment,medium,Osteoporosis,Rheumatoid Arthritis,Rheumatoid Arthritis,False,False,0.652273045661752,medium,False,,none,0.0,False,0.36719666218067953,36.36534231749938,4.191882890543605
treatment_novice_3,36,treatment,complex,Diabetes Type 2,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.5,high,True,prolonged_hesitation,analogies,8.774579896052883,True,0.3914294663007014,59.86599682326682,4.923718594683865
treatment_novice_3,35,treatment,medium,Parkinson's Disease,Multiple Sclerosis,Parkinson's Disease,False,True,0.5749698712454034,high,False,,none,0.0,False,0.3914294663007014,40.51799365317043,5.554881374227596
treatment_novice_3,55,treatment,complex,Chronic Kidney Disease,Heart Failure,Heart Failure,False,False,0.6828440235366996,medium,True,prolonged_hesitation,visualizations,8.793565014842839,True,0.41162232674982235,54.86634009901127,3.923283469557278
treatment_novice_3,13,treatment,simple,Asthma,Asthma,Asthma,True,True,0.8285884715377465,low,True,repeated_queries,micro_learning,7.656024572223435,True,0.42399429507204656,26.373507876934024,3.0441682135759636
treatment_novice_3,59,treatment,complex,Osteoporosis,Osteoporosis,Rheumatoid Arthritis,True,False,0.6380723071510611,high,True,prolonged_hesitation,contrastive_explanation,7.282828994279397,True,0.4397154081426371,61.504812765199446,4.518942554665782
treatment_novice_3,58,treatment,complex,Heart Failure,Chronic Kidney Disease,Chronic Kidney Disease,False,False,0.6042927186254041,high,True,prolonged_hesitation,visualizations,8.73846917660028,True,0.44595828847149166,56.531051908700896,3.7134263889157646
treatment_novice_3,61,treatment,complex,Rheumatoid Arthritis,Osteoporosis,Rheumatoid Arthritis,False,True,0.7006995233236107,medium,True,repeated_queries,simplified_explanation,8.603052801586202,True,0.46213337300977125,47.24274964255457,3.9729675869202086
treatment_novice_3,16,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6182936904824969,high,True,repeated_queries,micro_learning,8.127879009424197,True,0.4770935901870813,40.29941422022431,4.047875715377163
treatment_novice_3,47,treatment,complex,Rheumatoid Arthritis,Osteoporosis,Rheumatoid Arthritis,False,True,0.5644240723441092,high,True,prolonged_hesitation,micro_learning,7.547882190720199,True,0.4770935901870813,61.16865270971,3.483360243235378
treatment_novice_3,52,treatment,complex,Asthma,Asthma,Asthma,True,True,0.6682245102610112,medium,True,prolonged_hesitation,micro_learning,8.42270135332097,True,0.4770935901870813,50.93750420056903,4.029433967968943
treatment_novice_3,63,treatment,complex,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.71489938290375,medium,False,,none,0.0,False,0.4770935901870813,38.791819596616534,2.4078766522242945
treatment_novice_3,31,treatment,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.8200355772528765,low,False,,none,0.0,False,0.4770935901870813,26.87593990903853,2.49999653579778
treatment_novice_3,9,treatment,simple,Osteoporosis,Osteoporosis,Osteoporosis,True,True,0.7422515633019597,medium,False,,none,0.0,False,0.4770935901870813,18.86510272778003,3.4330264777896984
treatment_novice_3,51,treatment,complex,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.7700633851133343,medium,True,prolonged_hesitation,visualizations,2.4163118523487777,False,0.4770935901870813,48.0330149129243,2.805943232796814
treatment_novice_3,5,treatment,simple,Parkinson's Disease,Parkinson's Disease,Multiple Sclerosis,True,False,0.6169919942873064,high,False,,none,0.0,False,0.4770935901870813,28.72275991018702,3.4418887086781442
treatment_novice_3,25,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6950510247182292,medium,False,,none,0.0,False,0.4770935901870813,27.923478305131344,4.013340856869965
treatment_novice_3,65,treatment,complex,Chronic Kidney Disease,Diabetes Type 2,Diabetes Type 2,False,False,0.5,high,True,prolonged_hesitation,visualizations,1.2335124131291262,False,0.4770935901870813,54.149528557838345,4.4521947830802375
treatment_novice_3,10,treatment,simple,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.8221727279340458,low,False,,none,0.0,False,0.4770935901870813,16.99093892990197,2.0648232869921133
treatment_novice_3,48,treatment,complex,Heart Failure,Heart Failure,Chronic Kidney Disease,True,False,0.6060717027426302,high,True,prolonged_hesitation,analogies,7.988613667200182,True,0.4770935901870813,48.51839127541378,3.839810154363331
treatment_novice_3,1,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7216807897691393,medium,False,,none,0.0,False,0.4770935901870813,22.261311036297744,3.3149505741419625
treatment_novice_3,60,treatment,complex,Chronic Kidney Disease,Heart Failure,Diabetes Type 2,False,False,0.5158091444455762,high,False,,none,0.0,False,0.4770935901870813,38.73501196707675,4.28603492693625
treatment_novice_3,26,treatment,medium,Asthma,Asthma,Asthma,True,True,0.5825710341704546,high,True,repeated_queries,analogies,8.644864511154594,True,0.49093705962727807,33.25039695606694,4.002302854789081
treatment_novice_3,15,treatment,simple,Osteoporosis,Osteoporosis,Rheumatoid Arthritis,True,False,0.782461126920341,medium,False,,none,0.0,False,0.49093705962727807,20.30441948082879,4.005075573106023
treatment_novice_3,3,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.693142371101362,medium,False,,none,0.0,False,0.49093705962727807,22.88833168418995,3.2677958792380974
treatment_novice_3,64,treatment,complex,Diabetes Type 2,Diabetes Type 2,Chronic Kidney Disease,True,False,0.5819749649348376,high,True,prolonged_hesitation,visualizations,8.282098825900794,True,0.49093705962727807,48.32535255169767,3.751739755940668
treatment_novice_3,34,treatment,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.806499676847079,low,False,,none,0.0,False,0.49093705962727807,25.971895511107487,2.475420714964772
treatment_novice_3,53,treatment,complex,Asthma,Asthma,Asthma,True,True,0.8393710754123552,low,False,,none,0.0,False,0.49093705962727807,27.329562414416333,1.944936199789785
treatment_novice_3,38,treatment,complex,Diabetes Type 2,Chronic Kidney Disease,Diabetes Type 2,False,True,0.6341896772150142,high,True,prolonged_hesitation,micro_learning,8.23813967911903,True,0.49093705962727807,45.861323415427535,3.8679291302664858
treatment_novice_3,19,treatment,medium,Rheumatoid Arthritis,Rheumatoid Arthritis,Rheumatoid Arthritis,True,True,0.5608183399433047,high,False,,none,0.0,False,0.49093705962727807,30.400616160349717,3.9701212957498395
treatment_novice_3,46,treatment,complex,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.7989294407347899,medium,False,,none,0.0,False,0.49093705962727807,34.89217047566533,4.436399855022959
treatment_novice_3,54,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7009507498761679,medium,True,prolonged_hesitation,visualizations,9.145734215422259,True,0.49093705962727807,41.43779869385139,2.6853384384216055
treatment_novice_3,23,treatment,medium,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8189571468237634,low,False,,none,0.0,False,0.49093705962727807,28.576915911553623,3.4909853885867035
treatment_novice_3,8,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.5779028290486274,high,False,,none,0.0,False,0.49093705962727807,26.91271126448175,4.460266103854641
treatment_novice_3,33,treatment,medium,Asthma,Chronic Obstructive Pulmonary Disease,Asthma,False,True,0.5187622596385327,high,False,,none,0.0,False,0.49093705962727807,35.51000471924232,4.5307934210004
treatment_novice_3,14,treatment,simple,Asthma,Asthma,Asthma,True,True,0.6446250717915751,high,False,,none,0.0,False,0.49093705962727807,22.423261386059558,4.74734442821829
treatment_novice_3,57,treatment,complex,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.6541866884985199,medium,False,,none,0.0,False,0.49093705962727807,35.85206834511525,2.5565910954327853
treatment_novice_3,27,treatment,medium,Pneumonia,Pneumonia,Pneumonia,True,True,0.6584806977498041,medium,True,repeated_queries,micro_learning,8.091071275049554,True,0.5028074040519854,26.01396828585743,3.3886223588815163
treatment_novice_3,56,treatment,complex,Chronic Kidney Disease,Diabetes Type 2,Diabetes Type 2,False,False,0.6912262743021663,medium,True,prolonged_hesitation,analogies,2.891955953471518,False,0.5028074040519854,40.9646396539339,3.8089262790988063
treatment_novice_3,39,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7855998810081635,medium,True,repeated_queries,micro_learning,7.709257790542903,True,0.512234086239567,28.618505165076737,3.785476405240802
treatment_novice_3,32,treatment,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.6553271469489528,medium,True,repeated_queries,interactive_qa,8.441909180589695,True,0.512234086239567,25.509832780359556,3.437410188918709
treatment_novice_3,28,treatment,medium,Multiple Sclerosis,Multiple Sclerosis,Multiple Sclerosis,True,True,0.7336930414400344,medium,False,,none,0.0,False,0.512234086239567,28.183315934930313,3.439994054439296
treatment_novice_3,43,treatment,complex,Chronic Kidney Disease,Chronic Kidney Disease,Chronic Kidney Disease,True,True,0.6850865969374531,medium,True,prolonged_hesitation,contrastive_explanation,7.996013731384659,True,0.512234086239567,35.999195725729116,3.5668679980402827
treatment_novice_3,29,treatment,medium,Heart Failure,Heart Failure,Heart Failure,True,True,0.5965823086000486,high,True,repeated_queries,visualizations,2.6217524841768496,False,0.512234086239567,33.404564414047,3.1383365953800317
treatment_novice_3,18,treatment,medium,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,Chronic Obstructive Pulmonary Disease,True,True,0.5905344723974367,high,False,,none,0.0,False,0.512234086239567,31.403603976743028,4.348899797014786
treatment_novice_3,6,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.6597349965845133,medium,False,,none,0.0,False,0.512234086239567,13.78684359343971,3.9746005245625518
treatment_novice_3,44,treatment,complex,Osteoporosis,Rheumatoid Arthritis,Osteoporosis,False,True,0.6890302151602908,medium,False,,none,0.0,False,0.512234086239567,28.583120418046946,3.801220020269692
treatment_novice_3,4,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7049830185574404,medium,False,,none,0.0,False,0.512234086239567,16.043914578726145,2.635488595765484
treatment_novice_3,40,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.6316402391354872,high,False,,none,0.0,False,0.512234086239567,32.66060527229984,3.263877832726172
treatment_novice_3,49,treatment,complex,Diabetes Type 2,Diabetes Type 2,Diabetes Type 2,True,True,0.5544174540644426,high,True,prolonged_hesitation,contrastive_explanation,7.192192292926453,True,0.512234086239567,38.53627620642112,2.8463945440445126
treatment_novice_3,11,treatment,simple,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.7984756142182994,medium,False,,none,0.0,False,0.512234086239567,16.267545013989686,3.57846800955621
treatment_novice_3,20,treatment,medium,Diabetes Type 2,Chronic Kidney Disease,Diabetes Type 2,False,True,0.6387492762392097,high,False,,none,0.0,False,0.512234086239567,30.238664802674297,3.0992252552250106
treatment_novice_3,7,treatment,simple,Heart Failure,Heart Failure,Heart Failure,True,True,0.7254090580038344,medium,False,,none,0.0,False,0.512234086239567,18.96058358947289,2.720558981559481
treatment_novice_4,62,treatment,complex,Parkinson's Disease,Parkinson's Disease,Parkinson's Disease,True,True,0.8408955119482571,low,False,,none,0.0,False,0.22681950140317084,53.971218801418594,4.814872117291593
treatment_novice_4,17,treatment,medium,Asthma,Asthma,Asthma,True,True,0.6816156694289792,medium,False,,none,0.0,False,0.22681950140317084,50.27942305434121,4.8382650526124005
treatment_novice_4,12,treatment,simple,Parkinson's Disease,Parkinson's Disease,Multiple Sclerosis,True,False,0.6905184163346687,medium,False,,none,0.0,False,0.22681950140317084,31.368743458172535,6.307286956928535
treatment_novice_4,37,treatment,complex,Heart Failure,Heart Failure,Heart Failure,True,True,0.7663010688051769,medium,True,prolonged_hesitation,simplified_explanation,1.535916400108325,False,0.22881950140317084,72.47009769129946,6.014518581149932
